	tokenized	POS	lex
AR-130-80823	['في', 'جيل', 'نا', 'الحاالي', 'يسنخدم', 'العديد', 'من', 'نا', 'وسائل', 'كثيرة', 'للتواصل,', 'لكن', 'وسائل', 'التواصل', 'الاجتماعي', 'ل', 'ها', 'تأثير', 'كبير', 'لدى', 'الفرد', 'و', 'المجتمع', 'قد', 'يكون', 'أما', 'سلبي', 'أو', 'ايجابي,', 'العديد', 'من', 'الأفراد', 'يستخدم', 'وسائل', 'التواصل', 'الاجتماعي', 'ل', 'معرفة', 'ما', 'يحصل', 'في', 'الجهة', 'الأخرى', 'من', 'العالم', 'و', 'ل', 'معرفة', 'الأخبار', 'و', 'ما', 'الجديد', 'و', 'ذلك', 'يجعل', 'ترابط', 'بين', 'القريب', 'و', 'البعيد', 'سهلا', 'جدا,', 'و', 'أيضا', 'هناك', 'من', 'يستخدم', 'ه', 'ل', 'الدراسة', 'مثال', 'على', 'ذلك,', 'ف', 'قد', 'يشارك', 'ب', 'عض', 'الطلبة', 'آراء', 'هم', 'و', 'أفكار', 'هم', 'العلمية', 'من', 'خلال', 'برامج', 'التواصل', 'الاجتماعي', 'من', 'ما', 'يساهم', 'على', 'تنمية', 'العلم', 'في', 'الفرد', 'و', 'جميع', 'تلك', 'الاستخدامات', 'إيجابية', 'و', 'أما', 'سلبي', 'تكون', 'ك', 'الانشغال', 'كثيرا', 'ب', 'العالم', 'و', 'أيضا', 'الإشاعات', 'المتداولة', 'و', 'النقاشات', 'التي', 'تؤدي', 'إلى', 'الكثير', 'من', 'الخلافات', 'بين', 'الناس', 'و', 'ذلك', 'يسبب', 'إلى', 'تفكيك', 'المجتمع', 'و', 'النزاعات', 'أو', 'من', 'يضيع', 'وقت', 'ه', 'في', 'المحادثات', 'التي', 'ليس', 'ل', 'ها', 'معنى', 'و', 'من', 'أهم', 'السلبيات', 'الموجودة', 'في', 'وسائل', 'التواصل', 'الاجتماعي', 'التي', 'تسبب', 'ها', 'على', 'الفرد', 'أن', 'ها', 'تسبب', 'انعزال', 'الفرد', 'من', 'المجتمع', 'و', 'هذا', 'خطير', 'جدا,', 'ف', 'قد', 'يصاب', 'الشخص', 'ب', 'الوحدة', 'و', 'الاكتئاب', 'ل', 'استخدام', 'ه', 'الكثير', 'و', 'الطويل', 'ل', 'وسائل', 'التواصل', 'الأجتماعي', '.']	['prep', 'noun', 'noun_prop', 'noun_prop', 'noun_prop', 'adj', 'prep', 'noun_prop', 'noun', 'noun', 'noun_prop', 'conj', 'noun', 'noun', 'adj', 'prep', 'pron_dem', 'noun', 'adj', 'noun', 'noun', 'conj', 'noun', 'part_verb', 'verb', 'part_focus', 'adj', 'conj', 'noun_prop', 'adj', 'prep', 'noun', 'verb', 'noun', 'noun', 'adj', 'prep', 'noun', 'pron_rel', 'verb', 'prep', 'noun', 'adj', 'prep', 'noun', 'conj', 'prep', 'noun', 'noun', 'conj', 'pron_rel', 'adj', 'conj', 'pron_dem', 'verb', 'verb', 'noun', 'adj', 'conj', 'adj', 'noun', 'noun_prop', 'conj', 'noun', 'adv', 'prep', 'verb', 'abbrev', 'prep', 'noun', 'noun', 'prep', 'noun_prop', 'abbrev', 'part_verb', 'verb', 'abbrev', 'verb', 'noun', 'noun', 'pron', 'conj', 'noun', 'pron', 'adj', 'prep', 'prep', 'noun', 'noun', 'adj', 'prep', 'pron_rel', 'verb', 'prep', 'noun', 'noun', 'prep', 'noun', 'conj', 'noun', 'pron_dem', 'noun', 'adj', 'conj', 'part_focus', 'adj', 'verb', 'abbrev', 'noun', 'adv', 'abbrev', 'noun', 'conj', 'noun', 'noun', 'noun', 'conj', 'noun', 'pron_rel', 'verb', 'prep', 'noun', 'prep', 'noun', 'noun', 'noun', 'conj', 'pron_dem', 'verb', 'prep', 'noun', 'noun', 'conj', 'noun', 'conj', 'prep', 'verb', 'noun', 'abbrev', 'prep', 'noun', 'pron_rel', 'verb', 'prep', 'pron_dem', 'noun', 'conj', 'prep', 'noun', 'noun', 'noun', 'prep', 'noun', 'noun', 'adj', 'pron_rel', 'verb', 'pron_dem', 'prep', 'noun', 'conj_sub', 'pron_dem', 'verb', 'noun', 'noun', 'prep', 'noun', 'conj', 'pron_dem', 'adj', 'noun_prop', 'abbrev', 'part_verb', 'verb', 'noun', 'abbrev', 'noun', 'conj', 'noun', 'prep', 'noun', 'abbrev', 'noun', 'conj', 'adj', 'prep', 'noun', 'noun', 'adj', 'punc']	['فِي', 'جِيل', 'نا', 'الحاالي', 'يسنخدم', 'عَدِيد', 'مِن', 'نا', 'وَسِيلَة', 'كَثِير', 'للتواصل,', 'لٰكِنَّ', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'لِ', 'ها', 'تَأْثِير', 'كَبِير', 'لَدَى', 'فَرْد', 'وَ', 'مُجْتَمَع', 'قَدْ', 'كان', 'أَمّا', 'سَلْبِيّ', 'أَو', 'ايجابي,', 'عَدِيد', 'مِن', 'فَرْد', 'ٱِسْتَخْدَم', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'لِ', 'مَعْرِفَة', 'ما', 'حَصَل', 'فِي', 'جِهَة', 'أُخْرَى', 'مِن', 'عالَم', 'وَ', 'لِ', 'مَعْرِفَة', 'خَبَر', 'وَ', 'ما', 'جَدِيد', 'وَ', 'ذٰلِكَ', 'جَعَل', 'تَرابَط', 'بَيِّن', 'قَرِيب', 'وَ', 'بَعِيد', 'سَهْل', 'جدا,', 'وَ', 'أَيْض', 'هُناكَ', 'مِن', 'ٱِسْتَخْدَم', 'ه', 'لِ', 'دِراسَة', 'مِثال', 'عَلَى', 'ذلك,', 'فَ', 'قَدْ', 'شارَك', 'بِ', 'عَضّ', 'طالِب', 'رَأْي', 'هُم', 'وَ', 'فِكْر', 'هُم', 'عِلْمِيّ', 'مِن', 'خِلالَ', 'بَرْنامَج', 'تَواصُل', 'ٱِجْتِماعِيّ', 'مِن', 'ما', 'ساهَم', 'عَلَى', 'تَنْمِيَة', 'عِلْم', 'فِي', 'فَرْد', 'وَ', 'جَمِيع', 'ذٰلِكَ', 'ٱِسْتِخْدام', 'إِيجابِيّ', 'وَ', 'أَمّا', 'سَلْبِيّ', 'كان', 'كَ', 'ٱِنْشِغال', 'كَثِير', 'بِ', 'عالَم', 'وَ', 'أَيْض', 'إِشاعَة', 'مُتَداوَل', 'وَ', 'نِقاش', 'الَّذِي', 'أَدَّى', 'إِلَى', 'كَثِير', 'مِن', 'خِلاف', 'بَيِّن', 'ناس', 'وَ', 'ذٰلِكَ', 'سَبَّب', 'إِلَى', 'تَفْكِيك', 'مُجْتَمَع', 'وَ', 'نِزاع', 'أَو', 'مِن', 'ضاع', 'وَقْت', 'ه', 'فِي', 'مُحادَثَة', 'الَّذِي', 'لَيِس', 'لِ', 'ها', 'مَعْنَى', 'وَ', 'مِن', 'أَهَمّ', 'سَلْبِيّات', 'مَوْجُود', 'فِي', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'الَّذِي', 'تَسَبَّب', 'ها', 'عَلَى', 'فَرْد', 'أَنَّ', 'ها', 'تَسَبَّب', 'ٱِنْعِزال', 'فَرْد', 'مِن', 'مُجْتَمَع', 'وَ', 'هٰذا', 'خَطِير', 'جدا,', 'فَ', 'قَدْ', 'أَصاب', 'شَخْص', 'بِ', 'وَحْدَة', 'وَ', 'ٱِكْتِئاب', 'لِ', 'ٱِسْتِخْدام', 'ه', 'كَثِير', 'وَ', 'طَوِيل', 'لِ', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', '.']
AR-130-80823	['يجب', 'على', 'نا', 'ك', 'مجتمع', 'منمي', 'أن', 'نحفز', 'الناس', 'إلى', 'التقليل', 'من', 'استخدام', 'الوسائل', 'الاجتماعية', 'ب', 'طريقة', 'سلبية', 'و', 'الإكثار', 'من', 'اسخداماتها', 'الأيجابية', '.']	['verb', 'prep', 'noun_prop', 'abbrev', 'noun', 'noun_prop', 'conj_sub', 'verb', 'noun', 'prep', 'noun', 'prep', 'noun', 'noun', 'adj', 'abbrev', 'noun', 'adj', 'conj', 'noun', 'prep', 'noun_prop', 'adj', 'punc']	['وَجَب', 'عَلَى', 'نا', 'كَ', 'مُجْتَمَع', 'منمي', 'أَنَّ', 'حَفَز', 'ناس', 'إِلَى', 'تَقْلِيل', 'مِن', 'ٱِسْتِخْدام', 'وَسِيلَة', 'ٱِجْتِماعِيّ', 'بِ', 'طَرِيقَة', 'سَلْبِيّ', 'وَ', 'إِكْثار', 'مِن', 'اسخداماتها', 'إِيجابِيّ', '.']
AR-130-83165	['تعتبر', 'وسائل', 'التواصل', 'الاجتماعي', 'جزء', 'كبير', 'من', 'حياة', 'نا', 'الحالية،']	['verb', 'noun', 'noun', 'adj', 'noun', 'adj', 'prep', 'noun', 'noun_prop', 'noun_prop']	['ٱِعْتَبَر', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'جُزْء', 'كَبِير', 'مِن', 'حَياة', 'نا', 'الحاليه،']
AR-130-83165	['ف', 'في', 'قرن', 'الواحد', 'العشرين', 'وصلت', 'التكنلوجيا', 'في', 'أعلى', 'مراحل', 'تطور', 'ها', 'و', 'لا', 'يمكننا', 'الاستغناء', 'عن', 'ها', '.وسائل', 'التواصل', 'الاجتماعي', 'سلاح', 'ذو', 'حدين', '،']	['abbrev', 'prep', 'noun', 'noun', 'noun', 'verb', 'noun_prop', 'prep', 'adj', 'noun', 'noun', 'pron_dem', 'conj', 'part_neg', 'verb', 'noun', 'prep', 'pron_dem', 'noun_prop', 'noun', 'adj', 'noun', 'noun', 'verb', 'punc']	['فَ', 'فِي', 'قَرْن', 'واحِد', 'عِشْرُون', 'وَصَل', 'التكنلوجيا', 'فِي', 'أَعْلَى', 'مَرْحَلَة', 'تَطَوُّر', 'ها', 'وَ', 'لا', 'أَمْكَن', 'ٱِسْتِغْناء', 'عَن', 'ها', '.وسائل', 'تَواصُل', 'ٱِجْتِماعِيّ', 'سِلاح', 'ذُو', 'حَدِي', '،']
AR-130-83165	['ل', 'ه', 'آثار', 'إيجابية', 'و', 'سلبية', 'على', 'الفرد', 'و', 'المجتمع', 'على', 'حسب', 'طريقة', 'استعمالها', '.']	['prep', 'abbrev', 'noun', 'adj', 'conj', 'adj', 'prep', 'noun', 'conj', 'noun', 'prep', 'noun', 'noun', 'noun', 'punc']	['لِ', 'ه', 'أَثَر', 'إِيجابِيّ', 'وَ', 'سَلْبِيّ', 'عَلَى', 'فَرْد', 'وَ', 'مُجْتَمَع', 'عَلَى', 'حَسَب', 'طَرِيقَة', 'ٱِسْتِعْمال', '.']
AR-130-83165	['من', 'آثار', 'وسائل', 'التواصل', 'الاجتماعية', 'الايجابية،']	['prep', 'noun', 'noun', 'noun', 'adj', 'noun_prop']	['مِن', 'أَثَر', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'الايجابيه،']
AR-130-83165	['متابعة', 'ملهمون', 'و', 'ناجحون', 'من', 'شتى', 'البلدان', '،']	['noun', 'adj', 'conj', 'noun', 'prep', 'noun', 'noun', 'punc']	['مُتابَعَة', 'مُلْهَم', 'وَ', 'ناجِح', 'مِن', 'شَتَّى', 'بَلَد', '،']
AR-130-83165	['و', 'تواصل', 'الأفراد', 'على', 'مختلف', 'الشخصيات', 'و', 'الجنسيات', 'ل', 'التعرف', 'على', 'ثاقافات', 'مختلفة', 'ب', 'طريقة', 'سهلة', 'و', 'سريعة،']	['conj', 'verb', 'noun', 'prep', 'adj', 'noun', 'conj', 'noun', 'prep', 'noun', 'prep', 'noun_prop', 'adj', 'abbrev', 'noun', 'noun', 'conj', 'noun_prop']	['وَ', 'واصَل', 'فَرْد', 'عَلَى', 'مُخْتَلِف', 'شَخْصِيَّة', 'وَ', 'جِنْسِيَّة', 'لِ', 'تَعَرُّف', 'عَلَى', 'ثاقافات', 'مُخْتَلِف', 'بِ', 'طَرِيقَة', 'سَهْل', 'وَ', 'سريعه،']
AR-130-83165	['من', 'ما', 'ينمي', 'التفكير', 'و', 'يوسع', 'مدار', 'الشخص', 'و', 'توعية', 'ه', 'على', 'العالم', 'ب', 'شكل', 'عام', '.']	['prep', 'pron_rel', 'verb', 'noun', 'conj', 'verb', 'noun', 'noun', 'conj', 'noun', 'abbrev', 'prep', 'noun', 'abbrev', 'noun', 'noun', 'punc']	['مِن', 'ما', 'نَمَّى', 'تَفْكِير', 'وَ', 'وَسَّع', 'مَدار', 'شَخْص', 'وَ', 'تَوْعِيَة', 'ه', 'عَلَى', 'عالَم', 'بِ', 'شَكْل', 'عام', '.']
AR-130-83165	['و', 'في', 'نفس', 'الوقت', 'ممكن', 'أن', 'يكون', 'هناك', 'أثرا', 'سلبيا', 'على', 'الفرد', 'إذا', 'كان', 'يتعلم', 'أو', 'يتأثر', 'فكريا', 'ب', 'أفكار', 'خاطئة', 'و', 'غير', 'ملائمة', 'ل', 'ثقافة', 'ه', 'و', 'عاد', 'و', 'أخلاقياته', '.']	['conj', 'prep', 'noun', 'noun', 'adj', 'conj_sub', 'verb', 'adv', 'noun', 'adj', 'prep', 'noun', 'conj', 'verb', 'verb', 'conj', 'verb', 'adj', 'abbrev', 'noun', 'adj', 'conj', 'noun', 'adj', 'prep', 'noun', 'abbrev', 'conj', 'verb', 'conj', 'adj', 'punc']	['وَ', 'فِي', 'نَفْس', 'وَقْت', 'مُمْكِن', 'أَنَّ', 'كان', 'هُناكَ', 'أَثَر', 'سَلْبِيّ', 'عَلَى', 'فَرْد', 'إِذا', 'كان', 'تَعَلَّم', 'أَو', 'تَأَثَّر', 'فِكْرِيّ', 'بِ', 'فِكْر', 'خاطِئ', 'وَ', 'غَيْر', 'مُلائِم', 'لِ', 'ثَقافَة', 'ه', 'وَ', 'عاد', 'وَ', 'أَخْلاقِيّ', '.']
AR-130-83165	['أثر', 'التواصل', 'الاجتماعي', 'على', 'المجتمع', 'يحسب', 'على', 'طريقة', 'استعمال', 'الأفراد', 'له', '.']	['verb', 'noun', 'adj', 'prep', 'noun', 'verb', 'prep', 'noun', 'noun', 'noun', 'prep', 'punc']	['أَثَّر', 'تَواصُل', 'ٱِجْتِماعِيّ', 'عَلَى', 'مُجْتَمَع', 'حَسِب', 'عَلَى', 'طَرِيقَة', 'ٱِسْتِعْمال', 'فَرْد', 'لِ', '.']
AR-130-83165	['ف', 'إذا', 'كان', 'الأفراد', 'يستعملون', 'ه', 'ل', 'تطوير', 'ذات', 'هم', 'و', 'الحصول', 'على', 'منافع', 'ه', 'ف', 'يصبح', 'n', 'اثرئوسائل', 'التواصل', 'إيجابية', 'على', 'المجتمع', '.']	['abbrev', 'conj', 'verb', 'noun', 'verb', 'abbrev', 'prep', 'noun', 'noun', 'pron', 'conj', 'noun', 'prep', 'noun', 'abbrev', 'abbrev', 'verb', 'noun', 'noun_prop', 'noun', 'adj', 'prep', 'noun', 'punc']	['فَ', 'إِذا', 'كان', 'فَرْد', 'ٱِسْتَعْمَل', 'ه', 'لِ', 'تَطْوِير', 'ذات', 'هُم', 'وَ', 'حُصُول', 'عَلَى', 'مَنْفَعَة', 'ه', 'فَ', 'أَصْبَح', 'n', 'اثرئوسائل', 'تَواصُل', 'إِيجابِيّ', 'عَلَى', 'مُجْتَمَع', '.']
AR-130-83165	['أما', 'أن', 'مأن', 'الأفراد', 'يستعملون', 'ه', 'ب', 'طريقة', 'خاطئة', 'ف', 'سوف', 'يؤثر', 'هذا', 'سلبيا', 'على', 'المجتمع', '.']	['part_focus', 'conj_sub', 'noun', 'noun', 'verb', 'abbrev', 'abbrev', 'noun', 'adj', 'abbrev', 'part_fut', 'verb', 'pron_dem', 'adj', 'prep', 'noun', 'punc']	['أَمّا', 'أَنَّ', 'مَأْن', 'فَرْد', 'ٱِسْتَعْمَل', 'ه', 'بِ', 'طَرِيقَة', 'خاطِئ', 'فَ', 'سَوْفَ', 'أَثَّر', 'هٰذا', 'سَلْبِيّ', 'عَلَى', 'مُجْتَمَع', '.']
AR-130-199818	['في', 'الآونة', 'الأخيرة', 'ظهرت', 'لدى', 'نا', 'العديد', 'من', 'وسائل', 'التواصل', 'الاجتماعي', '.']	['prep', 'noun', 'adj', 'verb', 'noun', 'noun_prop', 'adj', 'prep', 'noun', 'noun', 'adj', 'punc']	['فِي', 'أَوان', 'أَخِير', 'ظَهَر', 'لَدَى', 'نا', 'عَدِيد', 'مِن', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', '.']
AR-130-199818	['ب', 'الطبع', 'هنالك', 'تأثير', 'على', 'الفرد', 'و', 'المجتمع', 'ف', 'كما', 'نعلم', 'وسائل', 'التواصل', 'الاجتماعي', 'متاحة', 'ل', 'الجميع', 'و', 'يمكن', 'ل', 'الأطفال', 'أيضا', 'المشاركة', 'في', 'ها', 'و', 'هنا', 'قد', 'تتضمن', 'ضرر', 'كبير', 'قد', 'يؤدي', 'ب', 'حياة', 'الأطفال', '،']	['abbrev', 'noun', 'adv', 'noun', 'prep', 'noun', 'conj', 'noun', 'abbrev', 'conj', 'verb', 'noun', 'noun', 'adj', 'noun', 'prep', 'noun', 'conj', 'verb', 'prep', 'noun', 'noun', 'noun', 'prep', 'pron_dem', 'conj', 'adv', 'part_verb', 'verb', 'noun', 'adj', 'part_verb', 'verb', 'abbrev', 'noun', 'noun', 'punc']	['بِ', 'طَبْع', 'هُناكَ', 'تَأْثِير', 'عَلَى', 'فَرْد', 'وَ', 'مُجْتَمَع', 'فَ', 'كَما', 'عَلِم', 'وَسِيلَة', 'تَواصُل', 'ٱِجْتِماعِيّ', 'مُتاح', 'لِ', 'جَمِيع', 'وَ', 'أَمْكَن', 'لِ', 'طِفْل', 'أَيْض', 'مُشارَكَة', 'فِي', 'ها', 'وَ', 'هُنا', 'قَدْ', 'تَضَمَّن', 'ضَرَر', 'كَبِير', 'قَدْ', 'أَدَّى', 'بِ', 'حَياة', 'طِفْل', '،']
AR-130-199818	['قد', 'يتواصل', 'أحد', 'المستخدمون', 'السيؤون', 'مع', 'هاؤلاء', 'الأطفال', 'و', 'يقومون', 'ب', 'خداع', 'هم', 'ل', 'القيام', 'ب', 'أمور', 'فظيعة', 'ك', 'القتل', 'أو', 'السرقة', '.']	['part_verb', 'verb', 'noun', 'noun', 'noun_prop', 'prep', 'noun_prop', 'noun', 'conj', 'verb', 'abbrev', 'noun', 'pron', 'prep', 'noun', 'abbrev', 'noun', 'adj', 'abbrev', 'noun', 'conj', 'noun', 'punc']	['قَدْ', 'تَواصَل', 'أَحَد', 'مُسْتَخْدَم', 'السيؤون', 'مَع', 'هاؤلاء', 'طِفْل', 'وَ', 'قام', 'بِ', 'خِداع', 'هُم', 'لِ', 'قِيام', 'بِ', 'أَمْر', 'فَظِيع', 'كَ', 'قَتْل', 'أَو', 'سَرِقَة', '.']
AR-130-199818	['أيضا', 'هنالك', 'الكثير', 'من', 'الأشخاص', 'الذين', 'يقومون', 'ب', 'سرقة', 'المعلومات', 'الشخصية', 'و', 'الهامة', 'ل', 'غرض', 'التهديد', 'أو', 'افتعال', 'المشاكل', '.']	['noun', 'adv', 'noun', 'prep', 'noun', 'pron_rel', 'verb', 'abbrev', 'noun', 'noun', 'adj', 'conj', 'adj', 'prep', 'noun', 'noun', 'conj', 'noun', 'noun', 'punc']	['أَيْض', 'هُناكَ', 'كَثِير', 'مِن', 'شَخْص', 'الَّذِي', 'قام', 'بِ', 'سَرِقَة', 'مَعْلُومَة', 'شَخْصِيّ', 'وَ', 'هامّ', 'لِ', 'غَرَض', 'تَهْدِيد', 'أَو', 'ٱِفْتِعال', 'مُشْكِلَة', '.']
AR-130-199818	['في', 'الآونة', 'الأخيرة', 'و', 'بعد', 'ظهور', 'هذه', 'الوسائل', 'أصبح', 'الناس', 'منعزلون', 'عن', 'المجتمع', 'واستقلو', 'ب', 'أنفس', 'هم', 'وابتعدو', 'عن', 'عائلات', 'هم', 'و', 'أصدقاء', 'هم', '.']	['prep', 'noun', 'adj', 'conj', 'noun', 'noun', 'pron_dem', 'noun', 'verb', 'noun', 'adj', 'prep', 'noun', 'noun_prop', 'abbrev', 'noun', 'pron', 'noun_prop', 'prep', 'noun', 'pron', 'conj', 'noun', 'pron', 'punc']	['فِي', 'أَوان', 'أَخِير', 'وَ', 'بُعْد', 'ظُهُور', 'هٰذا', 'وَسِيلَة', 'أَصْبَح', 'ناس', 'مُنْعَزِل', 'عَن', 'مُجْتَمَع', 'واستقلو', 'بِ', 'نَفْس', 'هُم', 'وابتعدو', 'عَن', 'عائِلَة', 'هُم', 'وَ', 'صَدِيق', 'هُم', '.']
AR-130-199818	['هنالك', 'العديد', 'من', 'الإيجابيات', 'ل', 'هذه', 'التواصل', 'و', 'لكن', 'على', 'نا', 'استخدام', 'ها', 'ب', 'شكل', 'صحيح', 'و', 'الحذر', 'من', 'الفئة', 'التي', 'تفتعل', 'المشاكل', '.']	['adv', 'adj', 'prep', 'adj', 'prep', 'pron_dem', 'noun', 'conj', 'conj', 'prep', 'noun_prop', 'noun', 'pron_dem', 'abbrev', 'noun', 'adj', 'conj', 'noun', 'prep', 'noun', 'pron_rel', 'verb', 'noun', 'punc']	['هُناكَ', 'عَدِيد', 'مِن', 'إِيجابِيّ', 'لِ', 'هٰذا', 'تَواصُل', 'وَ', 'لٰكِنَّ', 'عَلَى', 'نا', 'ٱِسْتِخْدام', 'ها', 'بِ', 'شَكْل', 'صَحِيح', 'وَ', 'حِذْر', 'مِن', 'فِئَة', 'الَّذِي', 'ٱِفْتَعَل', 'مُشْكِلَة', '.']
